GENERATION_PROJECT,build_year,gen_predetermined_cap
g11311,2019,8.184481473845713
g11312,2019,8.184481473845713
g11313,2019,8.184481473845713
g11314,2019,32.96881975168525
g11315,2019,51.686601288125914
g11316,2019,51.686601288125914
g11317,2019,22.33371660598033
g11318,2019,22.33371660598033
g11319,2019,101.03347988419675
g11320,2019,101.03347988419675
g11321,2019,8.057816879607625
g11322,2019,8.057816879607625
g11323,2019,8.057816879607625
g11324,2019,8.057816879607625
g11325,2019,8.057816879607625
g11326,2019,8.057816879607625
g11327,2019,68.10657797878754
g11328,2019,68.10657797878754
g11329,2019,45.411890432160014
g11330,2019,45.411890432160014
g11331,2019,45.411890432160014
g11332,2019,45.411890432160014
g11333,2019,223.58249569087806
g11334,2019,223.58249569087806
g11335,2019,223.58249569087806
g11336,2019,7.307572744505101
g11337,2019,785.3204842761481
g11338,2019,785.3204842761481
g11339,2019,28.255947945419724
g11340,2019,187.99224751815345
g11341,2019,59.680078577191566
g11342,2019,27.184170609558972
g11343,2019,27.184170609558972
g11344,2019,60.39947435757934
g11345,2019,33.46868316983336
g11346,2019,33.46868316983336
g11347,2019,50.2926289817444
g11348,2019,50.2926289817444
g11349,2019,50.2926289817444
g11350,2019,50.2926289817444
g11351,2019,50.2926289817444
g11352,2019,150.891132002666
g11353,2019,32.11238720011301
g11354,2019,34.22636880262829
g11355,2019,55.92729007127904
g11356,2019,134.28017679868103
g11357,2019,149.20019644297892
g11358,2019,149.20019644297892
g11359,2019,34.42770038382022
g11360,2019,34.42770038382022
g11361,2019,34.42770038382022
g11362,2019,65.7681547005459
g11363,2019,65.7681547005459
g11364,2019,65.7681547005459
g11365,2019,65.7681547005459
g11366,2019,65.7681547005459
g11367,2019,65.7681547005459
g11368,2019,11.692116391208161
g11369,2019,97.434303260068
g11370,2019,97.434303260068
g11371,2019,97.434303260068
g11372,2019,97.434303260068
g11373,2019,97.434303260068
g11374,2019,56.51189589083945
g11375,2019,254.68445020779288
g11376,2019,73.07572744505102
g11377,2019,62.41279016949865
g11378,2019,48.522283023513864
g11379,2019,110.73236965556212
g11380,2019,21.882695478303575
g11381,2019,76.48996737643387
g11382,2019,20.133158119193112
g11383,2019,20.133158119193112
g11384,2019,151.80264447918597
g11385,2019,151.80264447918597
g11386,2019,151.80264447918597
g11387,2019,151.80264447918597
g11388,2019,151.80264447918597
g11389,2019,3.974763406940063
g11390,2019,22.70219265959585
g11391,2019,22.70219265959585
g11392,2019,10.006502944808984
g11393,2019,10.006502944808984
g11394,2019,10.006502944808984
g11395,2019,23.773969995456593
g11396,2019,23.773969995456593
g11397,2019,58.94775347234115
g11398,2019,28.845371312309258
g11399,2019,46.55046129020942
g11400,2019,8.053263247677245
g11401,2019,12.079894871515869
g11402,2019,20.133158119193112
g11403,2019,20.133158119193112
g11404,2019,130.90298642990138
g11405,2019,130.90298642990138
g11406,2019,130.90298642990138
g11407,2019,130.90298642990138
g11408,2019,34.686611960584216
g11409,2019,48.522283023513864
g11410,2019,14.95616555042044
g11411,2019,14.95616555042044
g11412,2019,6.528098318424557
g11413,2019,47.41358737069978
g11414,2019,47.41358737069978
g11415,2019,47.41358737069978
g11416,2019,47.41358737069978
g11417,2019,47.41358737069978
g11418,2019,333.2253171494326
g11419,2019,45.299605768184506
g11420,2019,15.099868589394834
g11421,2019,8.556592200657073
g11422,2019,47.25563708113299
g11423,2019,18.430633751506626
g11424,2019,18.425316199933775
g11425,2019,18.425316199933775
g11426,2019,18.430633751506626
g11427,2019,8.579011295471288
g11428,2019,8.579011295471288
g11429,2019,29.840039288595783
g11430,2019,29.840039288595783
g11431,2019,28.845371312309258
g11432,2019,28.5469709194233
g11433,2019,24.866699407163154
g11434,2019,23.374697442733364
g11435,2019,22.38002946644684
g11436,2019,8.579011295471288
g11437,2019,8.579011295471288
g11438,2019,7.360543024520294
g11439,2019,10.89161434033746
g11440,2019,10.89161434033746
g11441,2019,14.024818465640019
g11442,2019,18.30189076367208
g11443,2019,21.086961097274354
g11444,2019,24.261141511756932
g11445,2019,24.261141511756932
g11446,2019,24.261141511756932
g11447,2019,24.261141511756932
g11448,2019,119.36015715438313
g11449,2019,15.914687620584418
g11450,2019,7.460009822148946
g11451,2019,6.863209036377031
g11452,2019,61.38361105384285
g11453,2019,61.38361105384285
g11454,2019,61.38361105384285
g11455,2019,61.38361105384285
g11456,2019,131.29617286982145
g11457,2019,14.920019644297891
g11458,2019,26.95550215736486
g11459,2019,35.23302670858795
g11460,2019,24.261141511756932
g11461,2019,24.261141511756932
g11462,2019,24.017555753606764
g11463,2019,24.017555753606764
g11464,2019,43.50441640562037
g11465,2019,43.50441640562037
g11466,2019,43.50441640562037
g11467,2019,43.50441640562037
g11468,2019,58.94775347234115
g11469,2019,58.94775347234115
g11470,2019,58.94775347234115
g11471,2019,58.94775347234115
g11472,2019,58.94775347234115
g11473,2019,79.76946407901768
g11474,2019,79.76946407901768
g11475,2019,79.76946407901768
g11476,2019,7.549934294697417
g11477,2019,20.133158119193112
g11478,2019,20.133158119193112
g11479,2019,20.133158119193112
g11480,2019,149.20019644297892
g11481,2019,59.28221138667696
g11482,2019,44.81977949963129
g11483,2019,11.692116391208161
g11484,2019,51.571976715554
g11485,2019,51.571976715554
g11486,2019,51.571976715554
g11487,2019,12.081853604248433
g11488,2019,21.53298102047503
g11489,2019,149.20019644297892
g11490,2019,15.151034156940577
g11491,2019,15.151034156940577
g11492,2019,47.25563708113299
g11493,2019,17.538174586812243
g11494,2019,17.538174586812243
g11495,2019,167.1042200161364
g11496,2019,44.81977949963129
g11497,2019,320.65629202888385
g11498,2019,320.65629202888385
g11499,2019,320.65629202888385
g11500,2019,320.65629202888385
g11501,2019,10.328036145567209
g11502,2019,44.81977949963129
g11503,2019,13.962335657167745
g11504,2019,13.962335657167745
g11505,2019,13.962335657167745
g11506,2019,29.249777838672415
g11507,2019,29.249777838672415
g11508,2019,29.249777838672415
g11509,2019,29.249777838672415
g11510,2019,29.249777838672415
g11511,2019,29.249777838672415
g11512,2019,44.81977949963129
g11513,2019,212.40678110694827
g11514,2019,212.40678110694827
g11515,2019,134.45933849889386
g11516,2019,56.99906740713978
g11517,2019,9.743430326006802
g11518,2019,53.44271533814731
g11519,2019,53.44271533814731
g11520,2019,149.20019644297892
g11521,2019,196.62242397881727
g11522,2019,196.62242397881727
g11523,2019,196.62242397881727
g11524,2019,44.81977949963129
g11525,2019,204.61203684614281
g11526,2019,204.61203684614281
g11527,2019,204.61203684614281
g11528,2019,58.94775347234115
g11529,2019,9.353693112966528
g11530,2019,9.353693112966528
g11531,2019,9.353693112966528
g11532,2019,9.353693112966528
g11533,2019,37.707075361646325
g11534,2019,8.574218686885986
g11535,2019,8.574218686885986
g11536,2019,14.585915198032183
g11537,2019,14.585915198032183
g11538,2019,14.585915198032183
g11539,2019,14.585915198032183
g11540,2019,15.102317005310542
g11541,2019,15.102317005310542
g11542,2019,26.96007171206082
g11543,2019,26.96007171206082
g11544,2019,26.96007171206082
g11545,2019,39.45623267056526
g11546,2019,39.45623267056526
g11547,2019,20.844802165581648
g11548,2019,161.13621215841724
g11549,2019,28.689750319850187
g11550,2019,28.689750319850187
g11551,2019,35.23302670858795
g11552,2019,11.173902756152177
g11553,2019,312.1113036329758
g11554,2019,312.1113036329758
g11555,2019,312.1113036329758
g11556,2019,312.1113036329758
g11557,2019,312.1113036329758
g11558,2019,312.1113036329758
g11559,2019,43.8454364670306
g11560,2019,43.8454364670306
g11561,2019,13.786953911299625
g11562,2019,13.786953911299625
g11563,2019,46.963334171352784
g11564,2019,167.1042200161364
g11565,2019,101.45613358122567
g11566,2019,89.52011786578736
g11567,2019,11.289481530852072
g11568,2019,11.289481530852072
g11569,2019,8.653611393692776
g11570,2019,188.8276797180118
g11571,2019,188.8276797180118
g11572,2019,1077.3283529431071
g11573,2019,1077.3283529431071
g11574,2019,13.056196636849114
g11575,2019,13.056196636849114
g11576,2019,21.9227182335153
g11577,2019,117.96017342035246
g11578,2019,117.96017342035246
g11579,2019,117.96017342035246
g11580,2019,117.96017342035246
g11581,2019,117.96017342035246
g11582,2019,66.43942179333727
g11583,2019,226.49802884092253
g11584,2019,200.32492328597147
g11585,2019,200.32492328597147
g11586,2019,584.6058195604081
g11587,2019,297.2720592464675
g11588,2019,292.30290978020406
g11589,2019,292.30290978020406
g11590,2019,75.99875654285304
g11591,2019,75.99875654285304
g11592,2019,75.99875654285304
g11593,2019,224.09889749815642
g11594,2019,224.09889749815642
g11595,2019,204.5828065551648
g11596,2019,204.5828065551648
g11597,2019,204.5828065551648
g11598,2019,105.4239161273936
g11599,2019,105.4239161273936
g11600,2019,105.4239161273936
g11601,2019,105.4239161273936
g11602,2019,105.4239161273936
g11603,2019,105.4239161273936
g11604,2019,38.096812574686595
g11605,2019,34.88148056710435
g11606,2019,34.88148056710435
g11607,2019,34.88148056710435
g11608,2019,288.21129524860334
g11609,2019,288.21129524860334
g11610,2019,288.21129524860334
g11611,2019,288.21129524860334
g11612,2019,288.21129524860334
g11613,2019,288.21129524860334
g11614,2019,59.55657761594755
g11615,2019,21.323381807138368
g11616,2019,7.019168076165247
g11617,2019,7.444572201993444
g11618,2019,7.444572201993444
g11619,2019,10.103347988419674
g11620,2019,21.323381807138368
g11621,2019,20.850940897654553
g11622,2019,20.850940897654553
g11623,2019,101.45613358122567
g11624,2019,267.3597281456266
g11625,2019,267.3597281456266
g11626,2019,267.3597281456266
g11627,2019,44.81977949963129
g11628,2019,9.039837673849183
g11629,2019,10.528752114247872
g11630,2019,14.889144403986888
g11631,2019,14.889144403986888
g11632,2019,14.889144403986888
g11633,2019,11.698613460275412
g11634,2019,10.74145417716197
g11635,2019,30.594371223661355
g11636,2019,30.594371223661355
g11637,2019,30.594371223661355
g11638,2019,137.2641807275406
g11639,2019,44.544612338714764
g11640,2019,44.544612338714764
g11641,2019,44.544612338714764
g11642,2019,44.544612338714764
g11643,2019,55.92729007127904
g11644,2019,29.356955572258492
g11645,2019,29.356955572258492
g11646,2019,29.356955572258492
g11647,2019,29.356955572258492
g11648,2019,39.94806433662789
g11649,2019,39.94806433662789
g11650,2019,39.94806433662789
g11651,2019,140.9321068343518
g11652,2019,140.9321068343518
g11653,2019,20.133158119193112
g11654,2019,10.066579059596556
g11655,2019,57.38880462018006
g11656,2019,49.236064826183046
g11657,2019,58.94775347234115
g11658,2019,12.079894871515869
g11659,2019,12.079894871515869
g11660,2019,21.743810768728565
g11661,2019,14.898537008202904
g11662,2019,14.898537008202904
g11663,2019,52.6280753235708
g11664,2019,52.63109529728868
g11665,2019,52.63109529728868
g11666,2019,52.6280753235708
g11667,2019,52.6280753235708
g11668,2019,52.63109529728868
g11669,2019,41.897102046040864
g11670,2019,41.897102046040864
g11671,2019,41.89408207232299
g11672,2019,41.89408207232299
g11673,2019,41.89408207232299
g11674,2019,41.89408207232299
g11675,2019,29.326964774322647
g11676,2019,29.323944800604767
g11677,2019,29.326964774322647
g11678,2019,29.326964774322647
g11679,2019,29.326964774322647
g11680,2019,29.323944800604767
g11681,2019,16.10652649535449
g11682,2019,16.10652649535449
g11683,2019,16.10652649535449
g11684,2019,16.10652649535449
g11685,2019,49.73339881432631
g11686,2019,134.28816465501808
g11687,2019,129.90915653664868
g11688,2019,129.90915653664868
g11689,2019,129.90915653664868
g11690,2019,129.90915653664868
g11691,2019,129.90915653664868
g11692,2019,129.90915653664868
g11693,2019,7.015269834724897
g11694,2019,51.64018072783605
g11695,2019,51.64018072783605
g11696,2019,168.36647603339753
g11697,2019,168.36647603339753
g11698,2019,168.36647603339753
g11699,2019,168.36647603339753
g11700,2019,168.36647603339753
g11701,2019,168.36647603339753
g11702,2019,25.04061593783748
g11703,2019,25.04061593783748
g11704,2019,324.4562298560265
g11705,2019,324.4562298560265
g11706,2019,7.112704137984965
g11707,2019,48.522283023513864
g11708,2019,22.897061266115983
g11709,2019,20.971704154857505
g11710,2019,20.971704154857505
g11711,2019,20.971704154857505
g11712,2019,47.45050568765313
g11713,2019,57.486238923440126
g11714,2019,57.486238923440126
g11715,2019,2.1673906221612955
g11716,2019,2.1673906221612955
g11717,2019,2.1673906221612955
g11718,2019,1.5607709713115427
g11719,2019,1.5607709713115427
g11720,2019,19.486860652013604
g11721,2019,9.25625880970646
g11722,2019,9.25625880970646
g11723,2019,36.03835303335567
g11724,2019,44.76005893289368
g11725,2019,54.25886113122544
g11726,2019,10.066579059596556
g11727,2019,6.711388259033024
g11728,2019,6.714408232750903
g11729,2019,6.714408232750903
g11730,2019,58.94775347234115
g11731,2019,55.86951378076089
g11732,2019,26.173105554951047
g11733,2019,8.671652990146054
g11734,2019,24.261141511756932
g11735,2019,24.261141511756932
g11736,2019,10.71777335860748
g11737,2019,10.71777335860748
g11738,2019,10.71777335860748
g11739,2019,92.61252734828832
g11740,2019,181.54933726448473
g11741,2019,181.54933726448473
g11742,2019,181.54933726448473
g11743,2019,207.53506594394486
g11744,2019,207.53506594394486
g11745,2019,207.53506594394486
g11746,2019,207.53506594394486
g11747,2019,19.486860652013604
g11748,2019,17.538174586812243
g11749,2019,48.61971732677394
g11750,2019,11.57656591853604
g11751,2019,36.03835303335567
g11752,2019,7.957343810292209
g11753,2019,19.893359525730524
g11754,2019,48.73873083803978
g11755,2019,8.401731485106888
g11756,2019,25.41789651823476
g11757,2019,73.43538722109247
g11758,2019,73.43538722109247
g11759,2019,73.43538722109247
g11760,2019,73.43538722109247
g11761,2019,92.61252734828832
g11762,2019,23.871404298716662
g11763,2019,23.871404298716662
g11764,2019,47.93767720395346
g11765,2019,52.0442137381142
g11766,2019,52.0442137381142
g11767,2019,52.0442137381142
g11768,2019,191.94557742233397
g11769,2019,191.94557742233397
g11770,2019,191.94557742233397
g11771,2019,133.8855014926342
g11772,2019,21.13981602515277
g11773,2019,18.220508097869768
g11774,2019,11.592262428818364
g11775,2019,11.592262428818364
g11776,2019,11.592262428818364
g11777,2019,47.742808597433324
g11778,2019,47.81625053308365
g11779,2019,263.984880906444
g11780,2019,12.471590817288707
g11781,2019,12.471590817288707
g11782,2019,19.633012106903703
g11783,2019,19.633012106903703
g11784,2019,148.38137533845324
g11785,2019,10.422401082790824
g11786,2019,10.422401082790824
g11787,2019,17.54792019041312
g11788,2019,17.54792019041312
g11789,2019,25.264566597677764
g11790,2019,18.898691549443996
g11791,2019,53.92014342412164
g11792,2019,53.92014342412164
g11793,2019,53.92014342412164
g11794,2019,53.92014342412164
g11795,2019,53.92014342412164
g11796,2019,79.5063914602155
g11797,2019,48.61971732677394
g11798,2019,48.61971732677394
g11799,2019,48.61971732677394
g11800,2019,9.090620494164346
g11801,2019,17.898681508874496
g11802,2019,17.898681508874496
g11803,2019,17.898681508874496
g11804,2019,9.090620494164346
g11805,2019,9.090620494164346
g11806,2019,33.12766310842312
g11807,2019,67.07663624780973
g11808,2019,67.07663624780973
g11809,2019,67.07663624780973
g11810,2019,10.912641965127616
g11811,2019,10.912641965127616
g11812,2019,10.912641965127616
g11813,2019,10.912641965127616
g11814,2019,48.522283023513864
g11815,2019,19.931826538001182
g11816,2019,19.931826538001182
g11817,2019,125.83223824495695
g11818,2019,125.83223824495695
g11819,2019,21.13981602515277
g11820,2019,9.743430326006802
g11821,2019,9.743430326006802
g11822,2019,9.743430326006802
g11823,2019,9.743430326006802
g11824,2019,30.19973717878967
g11825,2019,20.133158119193112
g11826,2019,13.891879102243248
g11827,2019,10.066579059596556
g11828,2019,10.972571174960247
g11829,2019,13.421769860160088
g11830,2019,20.133158119193112
g11831,2019,13.41874988644221
g11832,2019,13.41874988644221
g11833,2019,13.421769860160088
g11834,2019,13.421769860160088
g11835,2019,13.41874988644221
g11836,2019,70.15269834724897
g11837,2019,70.15269834724897
g11838,2019,22.33371660598033
g11839,2019,22.33371660598033
g11840,2019,36.03835303335567
g11841,2019,48.522283023513864
g11842,2019,58.68815591744792
g11843,2019,31.905309437114763
g11844,2019,31.905309437114763
g11845,2019,31.905309437114763
g11846,2019,31.905309437114763
g11847,2019,22.507324053075713
g11848,2019,22.507324053075713
g11849,2019,22.507324053075713
g11850,2019,22.507324053075713
g11851,2019,47.742808597433324
g11852,2019,47.742808597433324
g11853,2019,47.742808597433324
g11854,2019,47.742808597433324
g11855,2019,48.61971732677394
g11856,2019,10.912641965127616
g11857,2019,10.912641965127616
g11858,2019,10.912641965127616
g11859,2019,10.912641965127616
g11860,2019,58.94775347234115
g11861,2019,58.94775347234115
g11862,2019,45.79412253223197
g11863,2019,223.6117259818561
g11864,2019,223.6117259818561
g11865,2019,223.6117259818561
g11866,2019,129.7582040781996
g11867,2019,191.28302416016552
g11868,2019,191.28302416016552
g11869,2019,191.28302416016552
g11870,2019,191.28302416016552
g11871,2019,191.28302416016552
g11872,2019,17.538174586812243
g11873,2019,12.483083102395904
g11874,2019,15.914687620584418
g11875,2019,7.261076226891641
g11876,2019,12.483083102395904
g11877,2019,22.280562668818185
g11878,2019,43.16859017083523
g11879,2019,212.40678110694827
g11880,2019,212.40678110694827
g11881,2019,7.249112162549061
g11882,2019,7.249112162549061
g11883,2019,7.249112162549061
g11884,2019,7.249112162549061
g11885,2019,7.249112162549061
g11886,2019,9.30014557827902
g11887,2019,9.30014557827902
g11888,2019,33.12244361034132
g11889,2019,33.12244361034132
g11890,2019,11.637615322552355
g11891,2019,11.637615322552355
g11892,2019,55.36618482778106
g11893,2019,23.15313183707208
g11894,2019,18.62317126025363
g11895,2019,9.059921153636902
g11896,2019,12.079894871515869
g11897,2019,48.61971732677394
g11898,2019,48.61971732677394
g11899,2019,42.87109343442992
g11900,2019,39.48831865857509
g11901,2019,16.41202160872768
g11902,2019,29.740572490967132
g11903,2019,61.172080541621355
g11904,2019,30.83470726488231
g11905,2019,134.28816465501808
g11906,2019,48.717151630034
g11907,2019,48.717151630034
g11908,2019,48.717151630034
g11909,2019,48.717151630034
g11910,2019,10.230601842307141
g11911,2019,10.230601842307141
g11912,2019,398.9934718499785
g11913,2019,398.9934718499785
g11914,2019,21.190280229742598
g11915,2019,21.190280229742598
g11916,2019,30.09019792623449
g11917,2019,30.09019792623449
g11918,2019,30.09019792623449
g11919,2019,19.07125220676834
g11920,2019,14.126853486495065
g11921,2019,16.66968711406418
g11922,2019,16.66968711406418
g11923,2019,21.320405264652976
g11924,2019,21.320405264652976
g11925,2019,21.320405264652976
g11926,2019,21.320405264652976
g11927,2019,21.320405264652976
g11928,2019,21.320405264652976
g11929,2019,24.721993601366364
g11930,2019,11.619336992642191
g11931,2019,11.612273565898946
g11932,2019,11.619336992642191
g11933,2019,11.612273565898946
g11934,2019,16.95222418379408
g11935,2019,16.95222418379408
g11936,2019,42.380560459485196
g11937,2019,202.51121674083896
g11938,2019,202.51121674083896
g11939,2019,202.51121674083896
g11940,2019,101.43509137392294
g11941,2019,101.43509137392294
g11942,2019,242.0438485232832
g11943,2019,85.46746359329515
g11944,2019,18.364909532443587
g11945,2019,18.364909532443587
g11946,2019,21.190280229742598
g11947,2019,21.190280229742598
g11948,2019,283.55136800144953
g11949,2019,283.55136800144953
g11950,2019,14.55065909108992
g11951,2019,14.55065909108992
g11952,2019,46.12169302149418
g11953,2019,46.12169302149418
g11954,2019,46.12169302149418
g11955,2019,13.561779347035262
g11956,2019,13.561779347035262
g11957,2019,13.561779347035262
g11958,2019,13.561779347035262
g11959,2019,13.561779347035262
g11960,2019,26.18276299592842
g11961,2019,26.18276299592842
g11962,2019,26.18276299592842
g11963,2019,26.18276299592842
g11964,2019,31.079077670289145
g11965,2019,16.66968711406418
g11966,2019,16.66968711406418
g11967,2019,16.66968711406418
g11968,2019,16.66968711406418
g11969,2019,194.35289839977278
g11970,2019,194.35289839977278
g11971,2019,194.35289839977278
g11972,2019,294.85341547381773
g11973,2019,26.18276299592842
g11974,2019,26.18276299592842
g11975,2019,26.18276299592842
g11976,2019,26.18276299592842
g11977,2019,49.44398720273273
g11978,2019,49.44398720273273
g11979,2019,49.44398720273273
g11980,2019,49.44398720273273
g11981,2019,49.44398720273273
g11982,2019,49.44398720273273
g11983,2019,16.599052846631704
g11984,2019,16.599052846631704
g11985,2019,24.481837092095947
g11986,2019,24.481837092095947
g11987,2019,24.486075148141897
g11988,2019,106.94028089276765
g11989,2019,265.71098948963174
g11990,2019,265.71098948963174
g11991,2019,265.71098948963174
g11992,2019,265.71098948963174
g11993,2019,265.71098948963174
g11994,2019,265.71098948963174
g11995,2019,80.49540763185306
g11996,2019,80.49540763185306
g11997,2019,80.49540763185306
g11998,2019,28.25370697299013
g11999,2019,150.0
g12000,2019,161.6652362465676
g12001,2019,161.6652362465676
g12002,2019,161.6652362465676
g12003,2019,161.6652362465676
g12004,2019,161.6652362465676
g12005,2019,130.31553830129724
g12006,2019,92.46094119875013
g12007,2019,92.46094119875013
g12008,2019,14.197487753927541
g12009,2019,14.197487753927541
g12010,2019,144.45662342581198
g12011,2019,144.45662342581198
g12012,2019,144.45662342581198
g12013,2019,144.45662342581198
g12014,2019,144.45662342581198
g12015,2019,144.45662342581198
g12016,2019,104.93772938168736
g12017,2019,104.93772938168736
g12018,2019,104.93772938168736
g12019,2019,104.93772938168736
g12020,2019,104.93772938168736
g12021,2019,104.93772938168736
g12022,2019,241.01847931067138
g12023,2019,241.01847931067138
g12024,2019,241.01847931067138
g12025,2019,28.25370697299013
g12026,2019,22.602965578392105
g12027,2019,22.602965578392105
g12028,2019,22.602965578392105
g12029,2019,28.25370697299013
g12030,2019,68.52987406495599
g12031,2019,68.52987406495599
g12032,2019,68.52987406495599
g12033,2019,68.52987406495599
g12034,2019,65.07074708834392
g12035,2019,65.07074708834392
g12036,2019,65.07074708834392
g12037,2019,65.07074708834392
g12038,2019,65.07074708834392
g12039,2019,65.07074708834392
g12040,2019,44.26367002923499
g12041,2019,44.25943197318904
g12042,2019,44.26367002923499
g12043,2019,16.66968711406418
g12044,2019,217.77271091752678
g12045,2019,217.77271091752678
g12046,2019,217.77271091752678
g12047,2019,12.855436672710509
g12048,2019,12.855436672710509
g12049,2019,12.855436672710509
g12050,2019,12.855436672710509
g12051,2019,175.33333333333337
g12052,2019,175.33333333333337
g12053,2019,175.33333333333337
g12054,2019,175.33333333333337
g12055,2019,175.33333333333337
g12056,2019,175.33333333333337
g12057,2019,125.09421456301489
g12058,2019,125.09421456301489
g12059,2019,64.23321924625472
g12060,2019,64.23321924625472
g12061,2019,64.23321924625472
g12062,2019,166.9860770609975
g12063,2019,166.9860770609975
g12064,2019,166.9860770609975
g12065,2019,63.18877665688472
g12066,2019,63.18877665688472
g12067,2019,28.199949912989876
g12068,2019,28.199949912989876
g12069,2019,28.199949912989876
g12070,2019,28.199949912989876
g12071,2019,7.833319420274965
g12072,2019,7.833319420274965
g12073,2019,7.833319420274965
g12074,2019,7.833319420274965
g12075,2019,36.296655356277256
g12076,2019,111.61567635903921
g12077,2019,10.082404265632572
g12078,2019,10.082404265632572
g12079,2019,10.082404265632572
g12080,2019,10.082404265632572
g12081,2019,21.611657945771892
g12082,2019,50.25857740048417
g12083,2019,90.5531724983786
g12084,2019,50.25857740048417
g12085,2019,50.25857740048417
g12086,2019,50.25857740048417
g12087,2019,50.25857740048417
g12088,2019,51.021020490724275
g12089,2019,51.021020490724275
g12090,2019,22.11300261294971
g12091,2019,51.37993213766359
g12092,2019,51.37993213766359
g12093,2019,51.37993213766359
g12094,2019,51.37993213766359
g12095,2019,51.37993213766359
g12096,2019,152.48861804801933
g12097,2019,152.48861804801933
g12098,2019,60.47322592452273
g12099,2019,60.47322592452273
g12100,2019,60.47322592452273
g12101,2019,56.39989982597975
g12102,2019,56.39989982597975
g12103,2019,19.594569870833183
g12104,2019,21.611657945771892
g12105,2019,246.4884510913189
g12106,2019,246.4884510913189
g12107,2019,246.4884510913189
g12108,2019,348.1315238950588
g12109,2019,348.1315238950588
g12110,2019,172.83726180236553
g12111,2019,172.83726180236553
g12112,2019,69.13490472094621
g12113,2019,36.23651807493713
g12114,2019,36.23651807493713
g12115,2019,36.23651807493713
g12116,2019,36.23651807493713
g12117,2019,28.815543927695856
g12118,2019,9.275811924381966
g12119,2019,54.74745516238486
g12120,2019,37.172051666727654
g12121,2019,37.172051666727654
g12122,2019,37.172051666727654
g12123,2019,37.172051666727654
g12124,2019,37.172051666727654
g12125,2019,70.88495575221239
g12126,2019,680.4196321249008
g12127,2019,680.4196321249008
g12128,2019,680.4196321249008
g12129,2019,25.357678656372357
g12130,2019,40.82154030517033
g12131,2019,40.81721797358118
g12132,2019,40.82154030517033
g12133,2019,40.81721797358118
g12134,2019,40.82154030517033
g12135,2019,40.82154030517033
g12136,2019,191.68654842707525
g12137,2019,191.68654842707525
g12138,2019,191.68654842707525
g12139,2019,191.68654842707525
g12140,2019,191.68654842707525
g12141,2019,191.68654842707525
g12142,2019,55.45990149554675
g12143,2019,55.45990149554675
g12144,2019,28.147727783521375
g12145,2019,28.147727783521375
g12146,2019,28.147727783521375
g12147,2019,28.147727783521375
g12148,2019,27.374766731311063
g12149,2019,135.91331415471748
g12150,2019,135.91331415471748
g12151,2019,135.91331415471748
g12152,2019,77.60208439019065
g12153,2019,77.60208439019065
g12154,2019,77.60208439019065
g12155,2019,126.37755331376944
g12156,2019,126.37755331376944
g12157,2019,126.37755331376944
g12158,2019,126.37755331376944
g12159,2019,126.37755331376944
g12160,2019,126.37755331376944
g12161,2019,12.966994767463136
g12162,2019,15.560393720955764
g12163,2019,240.77535012746503
g12164,2019,240.77535012746503
g12165,2019,240.77535012746503
g12166,2019,1229.8833821678386
g12167,2019,1229.8833821678386
g12168,2019,1229.8833821678386
g12169,2019,201.708807493871
g12170,2019,201.708807493871
g12171,2019,146.82694838406837
g12172,2019,93.535459328339
g12173,2019,93.535459328339
g12174,2019,93.535459328339
g12175,2019,22.87551994443073
g12176,2019,22.87551994443073
g12177,2019,32.69105304728085
g12178,2019,32.69105304728085
g12179,2019,9.608871822203957
g12180,2019,88.77762009644961
g12181,2019,224.9416004726159
g12182,2019,224.9416004726159
g12183,2019,224.9416004726159
g12184,2019,9.399983304329957
g12185,2019,28.815543927695856
g12186,2019,374.01475109144246
g12187,2019,374.01475109144246
g12188,2019,374.01475109144246
g12189,2019,374.01475109144246
g12190,2019,215.49983946471116
g12191,2019,215.49983946471116
g12192,2019,215.49983946471116
g12193,2019,215.49983946471116
g12194,2019,215.49983946471116
g12195,2019,215.49983946471116
g12196,2019,105.31114628617662
g12197,2019,105.31114628617662
g12198,2019,105.31114628617662
g12199,2019,105.31114628617662
g12200,2019,105.31114628617662
g12201,2019,105.31114628617662
g12202,2019,230.82181225076897
g12203,2019,230.82181225076897
g12204,2019,230.82181225076897
g12205,2019,230.82181225076897
g12206,2019,230.82181225076897
g12207,2019,230.82181225076897
g12208,2019,230.66514586236346
g12209,2019,230.66514586236346
g12210,2019,230.66514586236346
g12211,2019,230.66514586236346
g12212,2019,230.66514586236346
g12213,2019,230.66514586236346
g12214,2019,39.18913974166637
g12215,2019,20.1708807493871
g12216,2019,14.407771963847928
g12217,2019,220.46890935530777
g12218,2019,220.47193407658744
g12219,2019,220.47193407658744
g12220,2019,220.47193407658744
g12221,2019,220.46890935530777
g12222,2019,220.46890935530777
g12223,2019,239.09154549327232
g12224,2019,239.09154549327232
g12225,2019,239.09154549327232
g12226,2019,239.09154549327232
g12227,2019,118.64867815243147
g12228,2019,118.64867815243147
g12229,2019,55.45990149554675
g12230,2019,55.45990149554675
g12231,2019,73.24778761061947
g12232,2019,13.107125545322344
g12233,2019,25.213600936733876
g12234,2019,25.213600936733876
g12235,2019,100.62239457101306
g12236,2019,9.981580222976246
g12237,2019,9.981580222976246
g12238,2019,9.981580222976246
g12239,2019,215.49983946471116
g12240,2019,215.49983946471116
g12241,2019,215.49983946471116
g12242,2019,215.49983946471116
